detect_enemy_pos_x,detect_enemy_pos_y,detect_enemy_pos_z,real_enemy_pos_x,real_enemy_pos_y,real_enemy_pos_z,player_pos_x,player_my_pos_y,player_pos_z,distance_to_enemy,height_diff,x_diff,y_diff,z_diff,detect_real_diff
119.74432214101155,7.344417085250218,237.90276368459067,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.37,197.23,46.85727100987429,0.5256837654113768,-12.482443173726395,0.5512666801611585,4.857032457987458,13.40544840115049
112.60690513817039,7.466351689519109,244.71420659245672,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.38,197.23,46.85715988851114,0.5156837654113771,-5.345026170885234,0.4293320758922681,-1.9544104498785941,5.707306808419596
107.48129159432871,7.472333581359298,249.78025026674624,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.36,197.23,46.85738426510932,0.5356837654113766,-0.21941262704355324,0.4233501840520786,-7.020454124168111,7.036628694821983
107.48129159432871,7.472333581359298,249.78025026674624,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.36,197.23,46.85738426510932,0.5356837654113766,-0.21941262704355324,0.4233501840520786,-7.020454124168111,7.036628694821983
108.76068162918091,7.701338738203049,249.47391319274902,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.36,197.23,46.85738426510932,0.5356837654113766,-1.498802661895752,0.19434502720832825,-6.714117050170898,6.882117927811319
109.96593345479762,7.7014058600080775,246.54401998316987,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.37,197.23,46.85727100987429,0.5256837654113768,-2.7040544875124652,0.19427790540329948,-3.78422384059175,4.655105224553702
109.25648771013532,7.796097199122111,247.87406776064918,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.35,197.23,46.85749965420074,0.5456837654113773,-1.9946087428501613,0.09958656628926565,-5.114271618071058,5.490369359582901
109.25661359514508,7.796112775802612,247.8745600382487,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.38,197.23,46.85715988851114,0.5156837654113771,-1.994734627859927,0.09957098960876465,-5.114763895670563,5.490873366415426
109.31550207803416,7.840200158052666,247.46979540447856,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.35,197.23,46.85749965420074,0.5456837654113773,-2.053623110749001,0.05548360735871061,-4.709999261900435,5.1385347482322805
109.18896849950154,7.71880238254865,248.321626663208,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.38,197.23,46.85715988851114,0.5156837654113771,-1.9270895322163852,0.17688138286272714,-5.561830520629883,5.888881033693198
109.18896849950154,7.71880238254865,248.321626663208,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.36,197.23,46.85738426510932,0.5356837654113766,-1.9270895322163852,0.17688138286272714,-5.561830520629883,5.888881033693198
108.85853701504794,7.56351524699818,246.11888732910157,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.35,197.23,46.85749965420074,0.5456837654113773,-1.5966580477627872,0.33216851841319706,-3.359091186523443,3.734052282104519
109.19142436981201,7.718833913405736,248.31605021158853,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.35,197.23,46.85749965420074,0.5456837654113773,-1.9295454025268555,0.17684985200564096,-5.556254069010407,5.884418459793767
108.88752606450295,7.6726349713851,245.7207367566167,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.38,197.23,46.85715988851114,0.5156837654113771,-1.6256470972177937,0.2230487940262771,-2.9609406140385772,3.385210269550824
108.6381059374128,7.61311594077519,246.52113124302454,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.38,197.23,46.85715988851114,0.5156837654113771,-1.3762269701276466,0.2825678246361871,-3.7613351004464164,4.0151571559126555
108.7680156360973,7.559768303957853,246.35382274280894,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.38,197.23,46.85715988851114,0.5156837654113771,-1.5061366688121467,0.33591546145352424,-3.594026600230819,3.911305928401764
108.99035739898682,7.61156024535497,245.62520281473795,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.35,197.23,46.85749965420074,0.5456837654113773,-1.7284784317016602,0.28412352005640695,-2.8654066721598213,3.358410228123583
108.99035739898682,7.61156024535497,245.62520281473795,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.37,197.23,46.85727100987429,0.5256837654113768,-1.7284784317016602,0.28412352005640695,-2.8654066721598213,3.358410228123583
108.64268752506801,7.6131991403443475,246.51131166730607,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.38,197.23,46.85715988851114,0.5156837654113771,-1.3808085577828564,0.2824846250670294,-3.7515155247279495,4.007530233063807
108.86544192278826,7.514524601123951,246.26170716462312,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.38,197.23,46.85715988851114,0.5156837654113771,-1.603562955503108,0.3811591642874257,-3.501911022044993,3.8704104778566264
108.81266784667969,7.560574332150546,246.26529152610084,107.26187896728516,7.895683765411377,242.75979614257812,96.2,7.37,197.23,46.85727100987429,0.5256837654113768,-1.5507888793945312,0.33510943326083087,-3.505495383522714,3.847823068257323
81.21943888944737,7.371106288012336,229.1686518052045,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.08,287.36,89.93529137867392,0.7847985458374023,17.032399794634657,0.4936922578250664,-31.32819770364199,35.66233792347589
93.91806284586589,7.141146620114644,204.98662694295248,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.09,287.36,89.93520467200852,0.7747985458374025,4.333775838216141,0.7236519257227583,-7.146172841389983,8.388865918855066
119.13350296020508,7.2735724449157715,184.41475677490234,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.1,287.36,89.93511907717222,0.7647985458374027,-20.881664276123047,0.5912261009216309,13.425697326660156,24.83229348953121
94.54001871744792,7.176462372144063,203.78154627482095,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.08,287.36,89.93529137867392,0.7847985458374023,3.71181996663411,0.6883361736933393,-5.941092173258454,7.039033340159094
94.54001871744792,7.176462372144063,203.78154627482095,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.1,287.36,89.93511907717222,0.7647985458374027,3.71181996663411,0.6883361736933393,-5.941092173258454,7.039033340159094
101.48334572531961,7.746197527105158,197.86975929953834,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.09,287.36,89.93520467200852,0.7747985458374025,-3.2315070412375775,0.11860101873224416,-0.02930519797584452,3.233815510173821
98.95599301656087,7.710954586664836,200.90776570638022,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.09,287.36,89.93520467200852,0.7747985458374025,-0.7041543324788364,0.15384395917256644,-3.067311604817718,3.1508573069518797
96.88844462803432,7.790930339268276,202.58995819091797,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.07,287.36,89.9353791971652,0.7947985458374021,1.36339405604771,0.0738682065691263,-4.749504089355469,4.941870997791453
97.76598072052002,7.711283475160599,201.75833797454834,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.08,287.36,89.93529137867392,0.7847985458374023,0.4858579635620117,0.1535150706768036,-3.91788387298584,3.950878241591868
97.76598072052002,7.711283475160599,201.75833797454834,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.08,287.36,89.93529137867392,0.7847985458374023,0.4858579635620117,0.1535150706768036,-3.91788387298584,3.950878241591868
97.95354579045222,7.814822417039138,202.11803142841046,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.08,287.36,89.93529137867392,0.7847985458374023,0.2982928936298066,0.04997612879826452,-4.277577326847961,4.288256528124624
97.60675166203426,7.677046298980713,201.2658233642578,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.06,287.36,89.93546812747913,0.8047985458374027,0.6450870220477753,0.18775224685668945,-3.4253692626953125,3.490636440254417
97.76378795078823,7.8031005859375,200.7542441231864,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.07,287.36,89.9353791971652,0.7947985458374021,0.4880507332938038,0.061697959899902344,-2.913790021623896,2.955024948564634
97.79255131312779,7.803135531289237,200.66502271379744,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.09,287.36,89.93520467200852,0.7747985458374025,0.4592873709542431,0.061663014548165584,-2.824568612234941,2.86233035509601
97.53156163142278,7.6742760584904595,201.3797372671274,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.08,287.36,89.93529137867392,0.7847985458374023,0.7202770526592559,0.19052248734694288,-3.5392831655649104,3.6168526617521404
97.53156163142278,7.6742760584904595,201.3797372671274,98.25183868408203,7.864798545837402,197.8404541015625,89.65,7.07,287.36,89.9353791971652,0.7947985458374021,0.7202770526592559,0.19052248734694288,-3.5392831655649104,3.6168526617521404
80.42904888499866,7.857533541592685,150.72771453857422,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.41,97.77,79.85067704387072,1.4569118881225585,3.051000248302117,0.009378346529874015,5.271644592285156,6.090888865830055
101.85614013671875,7.074061751365662,160.83845901489258,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.43,97.77,79.85031463863506,1.4369118881225589,-18.37609100341797,0.792850136756897,-4.839099884033203,19.019101440207535
101.85614013671875,7.074061751365662,160.83845901489258,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.43,97.77,79.85031463863506,1.4369118881225589,-18.37609100341797,0.792850136756897,-4.839099884033203,19.019101440207535
72.46726852416992,7.884403457641602,146.39628143310546,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.4,97.77,79.85086012437375,1.4669118881225582,11.012780609130857,-0.017491569519043182,9.603077697753918,14.611664654273707
75.92368080502465,8.011496407645089,148.41649809337798,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.42,97.77,79.85049521528829,1.4469118881225587,7.556368328276136,-0.14458451952252993,7.582861037481393,10.706044484757834
80.71130084991455,8.04372260570526,150.64671325683594,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.43,97.77,79.85031463863506,1.4369118881225589,2.7687482833862305,-0.17681071758270228,5.3526458740234375,6.028934146207473
80.71130084991455,8.04372260570526,150.64671325683594,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.43,97.77,79.85031463863506,1.4369118881225589,2.7687482833862305,-0.17681071758270228,5.3526458740234375,6.028934146207473
79.08098002842495,7.979110876719157,150.20629519507997,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.43,97.77,79.85031463863506,1.4369118881225589,4.399069104875835,-0.1121989885965986,5.793063935779401,7.274887447001713
76.88913872128441,7.9698434103102915,148.83616928827195,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.42,97.77,79.85049521528829,1.4469118881225587,6.59091041201637,-0.10293152218773294,7.163189842587428,9.73457670771736
76.95753555297851,7.928773641586304,148.57238006591797,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.41,97.76,79.85796961823634,1.4569118881225585,6.5225135803222685,-0.06186175346374512,7.426979064941406,9.88468655613864
78.6051372346424,7.997721467699323,149.6939166841053,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.41,97.76,79.85796961823634,1.4569118881225585,4.874911898658382,-0.13080957957676453,6.3054424467540855,7.971228363001418
77.35136958530971,8.032964320409866,148.96791294642858,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.42,97.76,79.85778780625841,1.4469118881225587,6.128679547991069,-0.16605243228730693,7.031446184430791,9.328961456495513
77.7736064365932,8.040906838008336,149.18128894624255,83.48004913330078,7.866911888122559,155.99935913085938,28.86,6.4,97.76,79.85815268202063,1.4669118881225582,5.706442696707583,-0.17399494988577757,6.818070184616829,8.892684832813655
