predicted_hit_x,predicted_hit_y,predicted_hit_z,actual_hit_x,actual_hit_y,actual_hit_z,pos_pitch,pos_yaw,turret_yaw,turret_pitch,errors
207.5144805908203,10.186071395874023,102.70558166503906,208.8299,9.401529,101.2534,4.533621311187744,336.5202941894531,42.81624221801758,-4.720154762268066,2.1106081069791336
227.40582275390625,12.290519714355469,141.58726501464844,225.8937,12.00851,140.0846,1.4880082607269287,29.826520919799805,341.9173889160156,-8.443732261657715,2.1503597020313356
178.56646728515625,8.071096420288086,236.02578735351562,179.1691,7.870414,237.8673,12.843717575073242,348.99267578125,315.76678466796875,-3.692188262939453,1.9479754746850648
154.58358764648438,7.257038116455078,241.81455993652344,159.7434,7.483205,240.9879,12.843738555908203,348.99273681640625,301.80047607421875,-0.6677007079124451,5.230504911895017
179.79624938964844,16.276081085205078,205.15179443359375,178.7729,15.26797,207.3836,8.899925231933594,339.9505615234375,254.63504028320312,10.6724853515625,2.6541454405606966
178.91123962402344,7.806092739105225,228.76385498046875,179.6432,7.446301,229.9504,8.89997386932373,339.9505310058594,305.661376953125,-6.094366550445557,1.4398281740897219
133.38351440429688,8.002197265625,244.7038116455078,133.1772,8.003857,244.5686,10.98408317565918,2.072249174118042,297.00067138671875,0.612762451171875,0.24667909765421897
84.96337127685547,15.590686798095703,249.38043212890625,84.88519,14.78722,250.2944,356.15826416015625,358.29364013671875,273.28961181640625,9.682098388671875,1.219429570366632
58.86975860595703,9.35791015625,282.5894470214844,56.66272,9.496704,282.9833,359.93988037109375,0.026193883270025253,279.8419494628906,3.132293701171875,2.246197522020998
58.5000114440918,11.092534065246582,215.15301513671875,58.43264,10.73928,215.0907,359.71875,357.1842041015625,135.5499267578125,3.41021728515625,0.3649801670728518
135.4807891845703,9.41755485534668,183.3042755126953,133.5832,9.527142,182.4357,3.8201706409454346,350.37237548828125,73.8550796508789,-0.8540106415748596,2.0898032148806265
72.94417572021484,9.207653999328613,85.27845764160156,75.16663,8.830125,89.62515,2.2790980339050293,356.6198425292969,209.9839324951172,1.699798583984375,4.896485028020491
226.2691650390625,11.627785682678223,83.49736022949219,227.7669,12.20221,89.36819,18.80482292175293,31.476415634155273,149.05067443847656,-10.136429786682129,6.086034464561124
217.23683166503906,8.321514129638672,94.37338256835938,218.7773,7.81579,95.78189,13.980631828308105,31.93178367614746,149.4935760498047,-21.74295425415039,2.147718038128606
185.83102416992188,12.955057144165039,87.73526000976562,186.8237,11.66568,85.42289,14.703350067138672,31.46273422241211,193.03857421875,-18.6574649810791,2.827534930921277
193.13894653320312,9.724209785461426,87.74846649169922,194.3649,8.881315,86.37612,14.703389167785645,31.462804794311523,172.974853515625,-25.771846771240234,2.024047532887631
172.36273193359375,22.91066551208496,94.67442321777344,173.5275,21.55998,93.26342,14.703546524047852,31.46280288696289,232.94686889648438,5.271820068359375,2.2741956999438244
99.36627960205078,8.020509719848633,99.84014129638672,103.6589,8.010145,96.32427,5.882030963897705,30.903324127197266,297.6808166503906,-4.200206279754639,5.548697890592289
121.5036392211914,8.775338172912598,118.16012573242188,121.8828,8.246193,116.6646,8.948665618896484,20.616544723510742,322.5279235839844,-17.231216430664062,1.6310593878027408
130.97581481933594,13.641486167907715,129.7486572265625,127.7687,12.85614,134.134,8.948542594909668,20.616046905517578,348.2447814941406,-2.895838975906372,5.489406644473693
117.78572082519531,9.42559814453125,123.60091400146484,116.2155,9.04838,122.9172,8.948554992675781,20.616106033325195,323.01239013671875,-10.433905601501465,1.7536680997953136
92.45645141601562,14.23459529876709,182.07225036621094,92.2914,13.10816,181.1779,358.6775207519531,8.363459587097168,343.2269287109375,5.519805908203125,1.4477434267780034
99.56578063964844,14.81290340423584,189.5104217529297,99.12702,14.19394,188.2558,358.677490234375,8.363402366638184,353.0615234375,6.9744873046875,1.4661863243163546
86.10269165039062,10.515043258666992,173.45237731933594,83.41203,8.864131,177.5135,358.677490234375,8.363494873046875,330.5159912109375,-0.004040056839585304,5.143723245870033
86.32756042480469,10.233959197998047,149.81430053710938,88.04384,9.654963,148.7443,3.6445202827453613,6.173553466796875,300.8175354003906,-3.796328067779541,2.1037474484697865
89.27566528320312,10.557001113891602,143.13363647460938,88.21089,10.41879,143.7526,3.6445376873016357,6.173545837402344,287.6498718261719,-1.9463508129119873,1.23934037354047
90.30029296875,11.376335144042969,130.37124633789062,91.16426,10.78212,131.1961,3.64444899559021,6.173622131347656,244.17971801757812,-1.2569419145584106,1.3341342632554605
106.32097625732422,8.002197265625,68.4048080444336,105.1896,7.781172,63.80884,3.644435405731201,6.173647880554199,180.14389038085938,3.10650634765625,4.738331633511562
123.4261245727539,13.796161651611328,139.9072265625,121.8136,13.10016,140.3227,3.6444387435913086,6.173585891723633,82.3280029296875,6.43353271484375,1.8047913934992452
123.42417907714844,13.795862197875977,139.90740966796875,124.9825,14.32415,140.7733,3.6444613933563232,6.173574924468994,82.3280029296875,9.55377197265625,1.8593596122254512
122.81604766845703,14.324325561523438,144.2964324951172,122.8132,14.36672,144.705,3.62455677986145,6.147974491119385,69.1511001586914,10.20623779296875,0.4107709868960581
128.3407440185547,16.83696746826172,142.69329833984375,129.727,17.50974,143.297,1.4878180027008057,8.87584114074707,84.83386993408203,16.04364013671875,1.6549272552078729
203.09222412109375,20.120342254638672,128.55426025390625,205.6546,18.58635,129.6296,0.05140230432152748,350.672119140625,246.26101684570312,12.106536865234375,3.1741546830015936
233.047607421875,13.60443115234375,116.7508544921875,233.0536,13.01791,119.7749,0.05143042281270027,350.6721496582031,169.43881225585938,-1.2009365558624268,3.080404877034868
236.4503631591797,14.137327194213867,124.44548797607422,236.0365,13.08859,126.6645,0.05137338116765022,350.6721496582031,153.34078979492188,-2.1300323009490967,2.4890051786569236
239.82408142089844,13.298019409179688,134.94744873046875,240.9617,13.31149,134.9616,0.05136607214808464,350.67218017578125,113.91506958007812,-1.349597692489624,1.137786336164866
245.82704162597656,13.56458568572998,143.37078857421875,246.2169,13.1018,143.3782,0.051361002027988434,350.67218017578125,78.78807067871094,-1.2036986351013184,0.6051570638643198
252.21600341796875,14.442148208618164,157.45050048828125,250.2795,13.42238,155.8484,0.05135907977819443,350.67218017578125,52.45842361450195,1.00360107421875,2.7123234802773664
248.63568115234375,13.008394241333008,160.54322814941406,247.8053,12.5704,158.7143,0.05135166272521019,350.6721496582031,44.474979400634766,-1.0522212982177734,2.055808840658038
11.186067581176758,8.002197265625,198.57553100585938,15.56716,7.952458,199.1202,0.05543670803308487,0.04523551091551781,263.10467529296875,-0.6973077654838562,4.415100122306805
55.07577896118164,8.002197265625,179.99742126464844,55.10516,7.910716,179.6856,0.0554339736700058,0.045227453112602234,171.84449768066406,-3.6962504386901855,0.3262890872973726
73.26007080078125,8.135655403137207,169.6045684814453,71.83616,7.845959,171.8147,0.055426787585020065,0.045220836997032166,147.53594970703125,-0.6738054156303406,2.6450193390372236
113.85346984863281,8.002197265625,270.1844482421875,116.4958,7.855929,271.0753,2.44386625289917,13.333975791931152,88.4488296508789,-1.5609557628631592,2.7922965259353765
83.5881118774414,8.026147842407227,282.241455078125,83.48715,7.861048,282.3558,2.4438774585723877,13.33401870727539,39.18614959716797,-11.591161727905273,0.2247799364222297
59.382110595703125,8.002197265625,288.5574645996094,60.14878,7.863461,288.5646,2.443922758102417,13.334148406982422,323.8877258300781,-7.1411943435668945,0.7791537979264642
68.15145874023438,16.60378646850586,148.0932159423828,63.744,16.38491,143.2315,358.5697937011719,9.267040252685547,230.0708770751953,10.606719970703125,6.565811553780163
118.0641098022461,9.938098907470703,166.08761596679688,118.6328,9.660733,166.8724,358.5697937011719,9.266898155212402,175.75527954101562,-0.45370998978614807,1.008080535681048
123.08740997314453,10.011247634887695,172.64466857910156,123.7987,10.1694,171.4971,358.5697937011719,9.266960144042969,158.8454132080078,0.84967041015625,1.3593598922418848
128.44776916503906,10.449999809265137,176.5723114013672,132.8069,8.974696,172.0961,358.5697937011719,9.266963005065918,136.66343688964844,-1.7553726434707642,6.419891858564996
138.43783569335938,10.744587898254395,181.12509155273438,135.1748,9.700807,181.5467,358.5697937011719,9.267006874084473,111.4687271118164,-0.24760960042476654,3.45175812920079
148.81581115722656,6.704376697540283,213.410888671875,153.4594,5.769918,215.452,358.5697937011719,9.267060279846191,53.25614929199219,-2.379422664642334,5.157738443536927
150.3998565673828,6.949242115020752,198.72459411621094,150.4836,6.214381,198.6175,356.845458984375,5.949830532073975,73.55763244628906,-4.313281536102295,0.7473305631399343
148.77745056152344,6.672729015350342,213.62060546875,148.6696,6.402875,212.3116,356.8454284667969,5.949807167053223,53.40235900878906,-2.8704538345336914,1.3408759265640628
139.8095703125,7.35898494720459,236.63059997558594,138.3144,7.231898,232.4016,357.34368896484375,5.924976825714111,26.163177490234375,0.407806396484375,4.487329511974461
95.01892852783203,9.92196273803711,131.8372039794922,93.94733,9.701898,132.4163,352.3519592285156,338.0850830078125,219.3733367919922,-2.1727592945098877,1.2377819253596831
122.22494506835938,7.966109752655029,191.732666015625,120.5863,7.864052,191.9456,342.9499206542969,341.9983215332031,2.0297114849090576,-9.168182373046875,1.6555706951493594
131.44879150390625,19.15194320678711,161.96627807617188,131.7361,19.05533,162.1643,342.9498291015625,341.9982604980469,98.66483306884766,26.959503173828125,0.36206762623842476
132.4470672607422,22.38080596923828,153.9429168701172,131.9817,21.43558,153.9255,342.9497375488281,341.998291015625,129.86453247070312,28.83428955078125,1.0537182581970481
106.16867065429688,8.693830490112305,121.34370422363281,105.4945,8.353385,119.1097,359.5216369628906,341.84698486328125,207.26502990722656,-10.543721199035645,2.358216290771928
138.25897216796875,19.827987670898438,124.7313232421875,138.81,20.01532,123.5202,359.52154541015625,341.84716796875,139.20306396484375,11.340362548828125,1.3437055410194725
130.5599365234375,19.6049747467041,146.74195861816406,131.8252,20.3222,146.0869,359.5215759277344,341.8469543457031,90.78738403320312,23.629608154296875,1.595119281533318
217.31463623046875,8.290714263916016,91.8663558959961,218.4143,8.001202,91.0919,359.3094177246094,341.1346740722656,115.92935180664062,-11.736367225646973,1.3758123752243867
204.54147338867188,20.116403579711914,177.04385375976562,204.2613,19.59091,180.0658,6.151545524597168,345.8695068359375,314.4504089355469,11.912689208984375,3.0800648871257517
243.98739624023438,9.458700180053711,178.6284637451172,245.2559,9.301763,179.7297,6.151496887207031,345.8695068359375,40.30160140991211,-7.475727558135986,1.6871432529844852
248.43072509765625,8.0430908203125,197.0962677001953,250.6598,7.83945,198.0666,6.151474475860596,345.8695373535156,30.067777633666992,-4.054818630218506,2.439628921783094
247.6693878173828,13.266741752624512,150.4281768798828,248.1352,12.82371,151.745,6.1515021324157715,345.8695068359375,106.25768280029297,-1.8431729078292847,1.4653604515556262
215.8487091064453,12.420695304870605,122.39591979980469,215.1392,11.38444,117.7454,0.3175326883792877,345.1191101074219,348.4925537109375,2.801116943359375,4.817111441245335
211.50759887695312,10.803678512573242,109.24983978271484,211.3894,9.984497,107.657,0.31753450632095337,345.1191101074219,326.6088562011719,-2.18452525138855,1.7950398041419162
198.0105438232422,9.001870155334473,91.60314178466797,199.0746,8.555924,91.41178,0.31749945878982544,345.119140625,261.7325439453125,-4.52949333190918,1.1694882869808367
189.07794189453125,8.208597183227539,60.94388198852539,191.1487,8.08444,66.01639,0.3175239562988281,345.1190185546875,224.44174194335938,-0.8509621024131775,5.480309449655703
198.23753356933594,8.002197265625,41.2747802734375,199.0625,7.886912,48.14629,0.31748321652412415,345.118896484375,203.7131805419922,0.44024658203125,6.9218137959956625
229.73345947265625,14.75816535949707,87.63626098632812,229.4781,14.09464,87.25887,0.3174784779548645,345.11871337890625,128.0446319580078,16.11163330078125,0.8049213126341618
230.22622680664062,14.435993194580078,100.86425018310547,230.0693,13.64032,100.7778,0.3174920976161957,345.11871337890625,55.87512969970703,13.654693603515625,0.8155951749334115
226.3429412841797,11.489625930786133,129.1690216064453,223.681,10.77505,122.4495,3.9154956340789795,357.7905578613281,14.643877983093262,3.58612060546875,7.262817688801255
213.06651306152344,11.082633018493652,112.59452819824219,212.8433,11.15833,113.3531,3.9154844284057617,357.7905578613281,354.82257080078125,4.288055419921875,0.7943458203238241
204.319580078125,13.239935874938965,109.75975799560547,204.5678,12.2943,108.3565,3.9155361652374268,357.7903137207031,331.4324645996094,7.69232177734375,1.710255343455445
197.95767211914062,13.077392578125,104.62332916259766,198.3598,11.96455,103.2158,3.9155588150024414,357.7903137207031,309.8966369628906,6.851959228515625,1.838821301762412
134.00930786132812,7.612165927886963,229.4293212890625,126.8603,7.740651,229.6194,5.748116970062256,32.03330612182617,8.606487274169922,-0.590687096118927,7.152688426839167
119.18496704101562,8.186206817626953,200.81495666503906,116.3328,8.312534,195.1806,5.748290061950684,32.034156799316406,354.15924072265625,-8.338653564453125,6.316390616145602
80.93590545654297,15.225150108337402,120.21665954589844,81.30527,15.15088,124.6299,344.1553649902344,336.8025207519531,221.38194274902344,7.4273681640625,4.429293117493387
121.2295150756836,8.376447677612305,182.03875732421875,120.5292,8.041283,182.6422,344.1551818847656,336.8020324707031,305.2909240722656,-23.960433959960938,0.9833207153836999
142.51319885253906,5.690075397491455,207.37010192871094,139.8915,5.828134,205.8725,344.1551818847656,336.8016357421875,21.439455032348633,-10.659899711608887,3.0224454648529098
118.3271255493164,10.410178184509277,98.04792785644531,118.9851,10.19179,95.91229,16.632984161376953,27.31468963623047,293.5011901855469,-16.38741683959961,2.2453447019929866
129.4656219482422,9.39814567565918,76.8580551147461,126.6213,8.433564,75.52874,16.633115768432617,27.314668655395508,247.3350067138672,-26.471670150756836,3.2844579200474007
113.2894515991211,9.787611961364746,122.21224212646484,112.7452,9.334269,122.5539,16.633453369140625,27.31525421142578,316.83404541015625,-8.409704208374023,0.7864221171313737
130.50645446777344,10.003437042236328,121.32829284667969,130.2705,9.989092,122.1817,10.361594200134277,29.67384910583496,336.616943359375,-13.31059455871582,0.8855416762848033
148.41671752929688,25.182636260986328,111.69087219238281,147.4094,24.83921,114.0579,10.361714363098145,29.674013137817383,12.490532875061035,14.021820068359375,2.5952747144756847
