detect_enemy_pos_x,detect_enemy_pos_y,detect_enemy_pos_z,real_enemy_pos_x,real_enemy_pos_y,real_enemy_pos_z,player_pos_x,player_pos_y,player_pos_z,bbox_x1,bbox_y1,bbox_x2,bbox_y2,lidar_yaw,lidar_pitch,lidar_roll,distance_to_enemy,height_diff,x_diff,y_diff,z_diff,detect_real_diff
68.16565475463867,8.016156673431396,73.39282582600912,104.23035430908203,6.774356365203857,71.6216049194336,16.07,5.99,115.5,219.83056640625,548.1467895507812,386.19586181640625,614.3667602539062,130.11209106445312,359.96014404296875,0.04732467234134674,98.47932189884733,0.7843563652038572,36.064699554443365,-1.241800308227539,-1.7712209065755218,36.12951487991047
70.675186475118,7.795678774515788,88.15048535664876,104.23035430908203,6.774356365203857,71.6216049194336,16.07,5.97,115.5,1043.1519775390625,547.8592529296875,1200.6746826171875,613.0469970703125,112.62791442871094,359.9761962890625,0.05711737275123596,98.47948322321456,0.8043563652038577,33.555167833964035,-1.0213224093119306,-16.528880437215165,37.419196628695964
72.8326582475142,7.79230226169933,87.19909529252486,104.23035430908203,6.774356365203857,71.6216049194336,16.07,5.98,115.5,901.9271240234375,547.684326171875,1057.0213623046875,612.5502319335938,116.34912109375,359.9725341796875,0.05545024946331978,98.47940205334359,0.794356365203857,31.397696061567828,-1.0179458964954726,-15.577490373091265,35.064365645859546
72.73399526422673,7.792781613089821,87.0515067360618,104.23035430908203,6.774356365203857,71.6216049194336,16.07,5.99,115.5,894.6197509765625,546.5204467773438,1053.308349609375,612.7334594726562,116.50666046142578,359.9723815917969,0.05537444353103638,98.47932189884733,0.7843563652038572,31.496359044855296,-1.018425247885964,-15.429901816628202,35.08760027614821
72.73397965864702,7.792783693833784,87.05148523504084,104.23035430908203,6.774356365203857,71.6216049194336,16.07,5.98,115.5,896.025634765625,546.6834106445312,1054.7757568359375,613.0264892578125,116.50666046142578,359.9723815917969,0.05537615716457367,98.47940205334359,0.794356365203857,31.496374650435015,-1.0184273286299268,-15.42988031560725,35.08760488973606
99.82729884556362,6.851125240325928,93.46985735212054,100.53604125976562,6.603853225708008,95.30355834960938,175.48,6.8,19.92,829.8200073242188,561.9302978515625,941.7116088867188,626.9341430664062,316.2890930175781,359.94464111328125,2.459185838699341,106.2982421993138,-0.196146774291992,0.7087424142020069,-0.24727201461791992,1.8337009974888332,1.9813930975688887
99.90186436971028,6.991933822631836,94.11064910888672,100.53604125976562,6.603853225708008,95.30355834960938,175.48,6.79,19.92,833.0083618164062,562.140625,941.2575073242188,626.7091674804688,316.25518798828125,359.94610595703125,2.4592201709747314,106.29822421719231,-0.18614677429199222,0.6341768900553433,-0.3880805969238281,1.1929092407226562,1.4056384080518454
100.32144069671631,7.252390563488007,94.1622085571289,100.53604125976562,6.603853225708008,95.30355834960938,175.48,6.79,19.92,911.4105224609375,559.5584106445312,1026.0191650390625,626.8057250976562,315.102294921875,-0.004386849235743284,2.459803581237793,106.29822421719231,-0.18614677429199222,0.2146005630493164,-0.6485373377799988,1.1413497924804688,1.3301629332345195
100.05669512067523,6.601300920758929,93.74335479736328,100.53604125976562,6.603853225708008,95.30355834960938,175.48,6.81,19.92,908.8582763671875,562.0700073242188,1018.3050537109375,625.114501953125,314.0511169433594,0.04076038673520088,2.4594671726226807,106.29826112218142,-0.2061467742919918,0.4793461390903957,0.0025523049490789873,1.5602035522460938,1.6321808600038021
100.05669512067523,6.601300920758929,93.74335479736328,100.53604125976562,6.603853225708008,95.30355834960938,175.48,6.8,19.92,908.8582763671875,562.0700073242188,1018.3050537109375,625.114501953125,314.74859619140625,0.010801036842167377,2.4597790241241455,106.2982421993138,-0.196146774291992,0.4793461390903957,0.0025523049490789873,1.5602035522460938,1.6321808600038021
