x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
151.17,7.98,76.24,211.24,-5.0,144.7174,7.904858,54.82194
229.46,7.98,34.35,105.3,-2.01,267.5712,7.847656,23.41952
220.85,7.99,134.52,212.0,-5.0,208.2326,7.920735,121.8972
210.18,7.99,258.55,340.08,-5.0,202.0509,7.914101,274.0757
254.22,7.97,299.83,198.79,-5.0,247.8317,7.923509,279.931
300.0,7.99,213.83,335.39,-5.0,291.2629,7.917978,231.64
226.99,7.97,106.45,164.25,-5.0,233.1553,7.896189,84.32182
217.28,7.99,0.0,62.89,-5.0,234.2945,7.928465,8.258202
125.71,7.98,51.9,55.43,-5.0,145.3589,7.924418,60.45787
53.67,7.97,140.37,87.42,-5.0,74.66489,7.920432,141.315
0.0,7.98,208.93,137.54,-5.0,14.0407,7.912927,193.1475
0.0,8.0,122.6,186.65,9.68,15.61734,7.731332,25.26746
0.0,7.98,127.8,0.99,2.0,17.10222,7.869139,204.4423
58.39,8.0,69.79,21.93,-5.0,65.68392,7.913197,89.32365
161.58,7.99,19.69,306.6,-5.0,146.503,7.923464,30.52323
250.69,7.98,44.83,103.88,-5.0,273.7431,7.920677,45.6878
291.49,7.97,155.37,268.57,0.34,252.3599,7.961977,158.1614
158.77,8.0,107.95,214.02,10.0,214.7915,7.751309,2.747619
0.0,7.97,5.77,155.99,10.0,108.7569,7.742808,73.61019
13.68,7.98,165.5,97.77,-5.0,34.21194,7.899446,162.6726
87.28,7.98,110.3,243.96,-1.0,57.7656,7.916186,99.67017
164.02,8.0,0.0,0.29,10.0,130.9826,7.771654,145.597
163.93,8.0,263.32,290.88,10.0,66.52496,7.751282,212.0771
177.0,7.99,152.74,140.92,-2.33,196.5269,7.864381,137.8497
169.97,7.97,7.7,268.98,10.0,45.81168,7.769096,8.834285
181.81,7.98,41.01,179.72,7.33,49.78224,7.760382,41.78973
118.77,7.97,71.96,127.43,-3.34,147.7343,7.864293,55.30991
38.48,7.98,181.51,172.71,-5.0,41.47118,7.929471,160.951
104.92,8.0,97.15,321.08,-5.0,92.46883,7.923933,110.9384
300.0,7.97,162.64,28.34,10.0,172.1369,7.749587,187.7051
0.0,7.97,188.43,29.27,10.0,88.59677,7.757228,123.2322
0.0,7.99,168.56,191.45,8.67,126.0183,7.767343,119.7293
41.34,7.97,220.78,3.44,-2.01,38.93733,7.898757,252.7631
143.52,7.98,271.58,120.9,-5.0,161.2489,7.899377,260.939
136.67,7.97,300.0,242.45,10.0,45.53819,7.768355,252.8585
96.52,7.98,92.03,294.73,10.0,51.9914,7.759975,255.3807
22.77,7.99,58.54,134.18,10.0,87.08976,7.748268,133.9158
252.06,7.97,107.53,180.07,10.0,121.7583,7.754403,5.588715
147.88,7.99,156.73,219.12,10.0,161.8802,7.743933,1.742366
94.97,7.99,299.7,209.5,10.0,48.7498,7.746413,171.447
143.08,7.98,217.44,161.47,10.0,101.3763,7.75563,124.159
169.86,7.98,95.92,97.46,10.0,286.8006,7.752346,168.0417
249.51,7.99,15.3,260.28,-5.0,227.3237,7.908159,11.80132
188.69,7.97,68.53,326.45,-5.0,176.9258,7.903502,89.18935
215.51,7.97,190.1,198.37,-5.0,206.817,7.89654,167.3807
174.36,7.98,234.93,208.2,10.0,116.8369,7.763457,146.9784
230.64,8.0,135.85,325.57,10.0,88.78946,7.772711,206.8502
228.2,7.98,11.56,20.65,4.67,133.7259,7.77518,1.640507
216.38,7.99,79.27,130.57,-4.67,231.0894,7.902999,68.38938
206.13,7.98,203.3,258.61,-2.33,179.9586,7.873627,191.5093
85.55,7.98,223.31,132.68,3.33,132.6972,7.862704,147.8256
33.69,7.97,158.55,47.32,-5.0,45.92078,7.921491,170.7285
17.11,7.99,102.53,29.57,10.0,113.057,7.757246,61.35382
108.49,7.98,59.64,281.14,3.25,13.26952,7.878424,118.3186
297.94,7.98,78.16,248.83,10.0,271.407,7.809438,160.4173
69.8,8.0,102.09,294.09,10.0,61.77601,7.749708,221.7813
77.91,7.98,29.77,84.34,10.0,138.5952,7.76851,113.7799
290.27,7.98,42.83,307.08,2.0,197.7213,7.864479,75.25678
300.0,7.99,116.16,319.49,-5.0,283.0894,7.909383,133.2483
222.42,7.99,158.64,87.92,-5.0,245.4884,7.90591,158.5191
