x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
100.0,8.0,100.03,22.38,-1.93,111.6549,7.965793,128.9833
100.0,7.99,100.03,103.7,10.0,225.8322,7.773766,69.47159
100.0,7.97,100.03,299.71,-2.33,74.02903,7.891794,115.178
100.0,7.99,100.03,75.72,6.67,194.5074,7.844362,124.4257
100.0,7.98,100.03,26.39,10.0,157.7877,7.755244,216.65
100.0,7.99,100.03,279.74,5.25,16.81257,7.851519,114.663
100.0,7.98,100.03,79.82,-5.0,120.4497,7.910021,104.0426
100.01,7.99,100.02,290.46,0.25,59.4408,7.952732,115.5233
100.01,7.97,100.02,123.78,-5.0,117.1726,7.904046,88.74551
100.01,7.98,100.02,193.12,-5.0,95.31803,7.921616,80.08019
100.01,7.99,100.02,318.46,10.0,13.74999,7.772866,197.4991
100.01,8.0,100.02,305.12,6.58,20.78795,7.87631,155.587
100.01,7.97,100.02,17.15,-5.0,105.8131,7.903749,119.9313
100.01,7.97,100.02,58.55,-3.0,123.4346,7.838603,114.0791
100.01,7.98,100.02,334.64,6.92,57.09393,7.876945,189.8503
100.01,8.0,100.02,311.97,-0.08,69.77728,7.943125,127.3111
100.01,7.98,100.02,101.31,1.58,152.4086,7.861262,89.20337
100.01,7.99,100.02,19.97,10.0,144.7133,7.742641,222.0403
100.0,7.99,100.02,141.31,-2.92,117.5893,7.900866,78.53539
100.0,7.97,100.02,79.98,-5.0,120.8567,7.909072,103.5329
100.0,7.98,100.02,113.29,10.0,219.2579,7.759961,48.31924
100.0,8.0,100.02,210.62,-1.58,83.08249,7.892495,71.09061
100.0,7.98,100.02,119.96,10.0,212.6503,7.759912,34.87622
100.0,7.97,100.02,333.19,-5.0,90.269,7.903042,118.6152
100.0,7.97,100.02,86.53,-2.58,128.3571,7.905686,101.8955
100.0,7.97,100.02,218.53,5.67,45.02385,7.90738,31.41367
100.0,8.0,100.02,245.19,-5.0,80.73794,7.896996,91.27869
100.0,7.98,100.02,41.19,0.83,131.137,7.878767,136.0208
100.0,7.99,100.02,105.18,8.5,210.5452,7.876937,69.74338
100.0,7.97,100.02,31.85,-2.17,116.0342,7.861665,126.1789
100.0,7.97,100.02,318.57,-5.0,85.98855,7.907619,115.9021
100.01,7.99,100.02,358.64,-2.08,99.10505,7.910181,131.276
