x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
185.73,7.98,167.55,181.36,10.0,115.0107,7.753515,109.2694
14.73,7.97,0.0,326.5,10.0,87.63702,7.768467,97.12015
195.47,8.0,108.75,6.23,8.4,253.2218,7.84898,172.4844
255.9,7.97,80.87,26.22,3.06,282.298,7.850874,152.5832
155.86,7.99,26.05,36.9,0.13,196.5223,7.920675,60.90506
164.75,7.98,78.97,244.48,6.53,81.20564,7.879132,56.04659
132.63,7.97,199.22,116.43,9.73,199.851,7.730605,63.95062
106.04,8.0,300.0,256.29,10.0,108.2934,7.773537,150.6061
191.77,7.98,258.02,134.36,10.0,296.4303,7.76509,274.8194
266.96,8.0,172.19,251.76,9.2,169.0916,7.758768,92.50197
204.5,7.99,4.8,326.43,3.6,201.6333,7.7841,91.57863
139.0,7.97,101.42,134.31,5.73,227.9103,7.859107,53.11944
193.51,7.97,99.85,230.43,10.0,37.45963,7.765737,145.1977
299.45,8.0,49.42,202.99,8.13,185.0173,7.758238,52.93752
111.52,7.98,103.24,280.16,2.8,62.86165,7.817826,126.7257
0.0,7.97,118.5,119.01,4.93,17.90535,7.867796,44.68816
136.3,8.0,10.29,66.03,-0.14,172.7449,7.878379,22.06867
241.28,7.99,76.73,297.97,2.53,187.3001,7.894747,107.9965
300.0,7.98,94.68,255.33,5.73,217.4361,7.766395,93.03964
209.36,7.97,0.0,247.92,9.47,143.5348,7.77106,124.0167
237.81,7.99,0.0,215.92,6.53,145.4934,7.843412,16.22332
109.31,7.98,96.22,326.63,6.8,120.1288,7.790781,183.7578
115.89,7.99,112.62,180.03,3.6,127.7367,7.77922,56.03094
189.7,7.99,39.7,286.78,0.93,136.0894,7.829183,52.79596
166.04,7.98,58.54,40.92,-4.94,179.8275,7.801727,74.58882
193.34,8.0,169.2,158.32,-5.0,200.9746,7.914586,151.2609
220.68,7.98,279.99,233.04,-5.0,205.9646,7.908185,270.4569
300.0,7.97,268.33,225.5,-5.0,282.9514,7.899705,258.9894
300.0,7.99,300.0,229.75,-5.0,285.2461,7.926991,285.7693
243.08,7.98,297.48,209.07,2.47,212.7273,7.921266,246.7776
261.56,7.98,199.94,193.06,5.67,273.3057,7.780262,138.8731
251.88,8.0,75.78,321.19,8.88,149.6008,7.770794,144.2825
233.04,7.99,70.46,175.65,-0.14,243.0663,7.846444,20.49362
244.0,8.0,179.37,119.07,-3.07,268.8082,7.89811,162.7482
257.12,7.98,292.76,236.51,-2.81,234.8171,7.888476,272.4585
300.0,7.98,285.64,246.09,0.39,258.4987,7.950863,287.1555
253.78,7.98,298.06,82.83,0.13,298.5221,7.912175,296.5429
274.13,7.97,210.22,211.16,3.33,223.3862,7.883513,172.3863
248.92,7.97,131.44,219.71,6.53,203.9039,7.739661,62.65137
116.74,7.97,157.06,80.94,10.0,257.8197,7.837736,90.54393
3.21,7.97,147.32,79.13,7.87,28.42323,7.824621,63.13373
94.86,7.98,115.12,322.76,5.2,1.445289,7.777774,166.9979
216.8,7.97,90.0,90.85,6.8,272.3918,7.84095,137.4519
252.58,8.0,26.32,324.32,10.0,159.7266,7.740718,66.71441
221.88,7.98,135.14,282.93,10.0,152.8278,7.763328,201.5702
217.6,8.0,249.2,165.5,10.0,160.3837,7.751484,93.57317
175.91,7.99,216.24,92.86,6.8,242.4366,7.843368,298.8164
255.62,7.97,134.56,188.92,9.2,239.3091,7.818139,43.87447
164.48,7.99,241.27,274.02,2.52,112.6529,7.867589,222.3423
101.84,7.97,182.48,179.53,-2.02,108.7178,7.965166,157.0251
8.62,7.98,34.7,359.13,-5.0,7.922654,7.904013,53.95198
104.8,7.99,17.61,139.23,-5.0,121.5812,7.93009,6.738156
107.21,7.99,140.32,232.05,-5.0,91.64946,7.927473,123.7002
103.35,7.97,254.35,349.43,-5.0,99.32287,7.923451,274.4897
0.0,7.98,194.69,88.67,-0.73,36.13202,7.935306,199.7502
28.25,7.97,265.29,148.44,2.47,52.89429,7.934731,217.7309
224.01,8.0,208.24,109.49,-2.33,250.1936,7.935152,199.2194
275.74,7.97,106.41,351.99,-2.6,271.9389,7.907897,135.1579
273.6,7.97,75.4,164.37,1.41,291.011,7.861848,18.23192
178.94,7.98,54.94,252.96,-1.26,145.443,7.862046,44.24141
83.64,7.98,133.9,97.05,3.28,138.7718,7.812788,100.2752
171.79,7.99,206.47,86.45,0.34,208.6627,7.854796,211.6615
259.86,7.97,278.98,203.82,-0.99,244.3519,7.877975,239.6201
87.59,7.98,138.66,296.23,10.0,51.04223,7.756885,292.6906
94.77,7.98,200.75,332.51,2.0,52.55503,7.935215,238.596
168.74,8.0,287.64,89.91,-0.94,201.2691,7.919201,287.276
20.38,7.98,267.1,221.24,-3.67,3.662845,7.829051,247.7092
101.57,7.97,190.89,126.25,-0.46,122.6487,7.939015,169.0535
200.68,7.97,115.59,358.2,1.67,202.4958,7.88141,179.7594
283.28,7.98,52.83,251.47,-1.0,246.296,7.92344,44.19533
227.69,7.99,89.27,303.3,-2.33,203.9704,7.902585,105.7789
128.19,7.98,145.06,185.93,-5.0,125.0742,7.927675,125.1085
103.18,7.99,217.92,216.63,-5.0,93.83524,7.921051,202.0287
171.79,7.98,120.65,153.91,-3.13,180.099,7.878818,99.26196
228.68,7.98,9.95,25.87,0.07,248.7242,7.850339,52.42533
229.15,7.97,207.32,260.02,10.0,112.5663,7.769353,228.2818
203.54,8.0,300.0,150.07,8.67,237.8329,7.658061,163.4774
124.88,8.0,242.26,187.4,6.0,180.241,7.742519,172.0036
0.0,7.99,98.33,118.75,0.4,46.0668,7.908422,101.559
0.0,8.0,78.39,124.09,-2.27,24.66094,7.94523,61.30149
81.43,7.98,47.38,139.02,-5.0,97.26971,7.922161,31.29803
205.35,7.98,59.32,245.75,-5.0,180.8209,7.915831,52.11003
258.74,7.97,172.75,251.36,-5.0,238.7968,7.90312,166.392
193.15,7.99,266.1,304.7,-2.87,169.5386,7.926788,285.2726
215.42,7.99,299.51,208.34,0.34,200.0603,7.924228,258.0372
233.98,7.98,193.62,62.91,3.54,286.307,7.794972,249.4129
218.92,7.97,70.0,191.04,4.6,236.3789,7.844668,8.366558
228.29,7.98,0.0,38.44,1.94,272.024,7.813146,29.32516
262.73,8.0,0.0,38.43,-1.0,287.0109,7.939352,29.50649
215.77,7.98,51.52,75.79,-3.93,238.808,7.88126,55.5962
274.27,8.0,145.75,193.17,-4.2,269.2714,7.902448,124.1782
300.0,7.99,156.48,264.66,-1.0,265.1849,7.871067,156.5372
