x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
100.0,5.98,100.0,31.61,3.45,135.6,5.9309,158.1072
100.0,5.97,100.0,25.22,-2.68,112.4022,5.860848,126.2879
100.0,5.99,100.0,346.81,-5.0,95.41249,5.930263,120.5958
100.0,5.99,99.99,257.17,-2.6,71.94725,5.923018,93.97781
100.0,5.97,100.0,201.25,-2.05,91.00529,6.613949,77.68589
100.0,5.99,100.0,188.58,-5.0,96.78297,5.930377,79.73364
100.0,5.99,100.0,201.38,-5.0,92.90985,6.076151,81.97356
100.0,6.01,100.0,154.44,-3.67,110.9812,5.831542,77.47871
100.0,6.0,100.0,96.79,-2.87,127.2801,5.897878,97.05235
100.0,5.99,100.0,41.29,-5.0,113.4739,5.932217,115.8448
100.0,6.01,100.0,354.35,-3.13,97.19212,5.922122,126.6172
100.0,6.0,100.0,313.8,-3.67,81.45061,5.826532,117.7648
100.0,6.0,99.99,279.65,1.67,47.15714,5.926834,109.2145
100.01,6.0,100.0,192.16,-5.0,95.50861,6.052344,80.83212
100.01,5.97,100.0,240.84,-5.0,81.61402,5.91351,90.14792
100.01,6.01,100.0,253.64,-5.0,79.77937,5.910382,94.40135
100.01,5.97,100.0,210.96,-5.0,89.55333,6.061996,83.2749
100.01,5.98,100.0,230.19,0.34,69.86286,6.486453,75.3015
100.01,5.98,100.0,189.64,5.94,86.88989,7.856807,24.75035
100.01,6.0,100.0,213.13,10.0,34.26837,7.815694,-0.1210533
100.01,5.99,100.0,121.35,5.47,179.339,4.672214,51.53234
100.01,5.99,100.0,70.12,-0.94,134.0728,5.918791,112.4625
100.01,5.98,100.0,38.1,-5.0,112.5411,5.916393,116.2898
100.01,5.99,100.0,349.02,-3.67,94.86691,5.851122,124.7553
100.01,5.99,100.0,306.34,1.67,56.70074,5.950024,131.5133
100.01,5.98,100.0,267.91,-2.06,68.78412,5.915731,98.66856
100.01,5.98,100.0,289.24,-4.73,79.00825,5.85858,107.0343
100.01,6.0,100.0,353.25,-5.0,97.25069,5.904957,120.566
100.01,5.99,100.0,338.32,-5.0,91.98069,5.934287,119.3141
100.01,6.0,99.99,29.53,-0.73,118.2636,5.893746,132.8552
100.01,6.0,99.99,63.67,3.54,161.4639,5.860127,130.6195
100.01,6.0,99.99,106.35,8.34,208.854,5.761878,67.95888
100.01,5.98,100.0,125.55,6.47,187.2036,3.575975,37.3601
100.01,5.97,100.0,221.6,4.4,59.87107,7.84342,55.08377
