x_pos,y_pos,z_pos,x_angle,y_angle,x_target,y_target,z_target
200.0,7.99,200.0,19.73,-5.0,207.0296,7.925601,219.9544
200.0,7.98,200.0,4.91,-5.0,201.909,7.915511,221.0849
200.0,7.99,200.0,345.7,-3.67,193.8928,7.846463,224.8761
                                                                                                                200.0,7.98,200.0,351.46,1.07,192.762,7.940875,248.7126
200.0,7.99,200.0,351.46,-1.6,194.8919,7.912277,233.1406
200.0,7.98,199.99,332.21,6.13,156.5934,7.736896,282.7828
200.0,7.97,199.99,280.93,8.13,90.42744,7.808612,221.5289
200.01,7.97,199.99,308.69,0.93,162.773,7.953737,230.2162
200.01,8.0,199.99,255.33,4.93,121.4783,7.882219,179.8051
200.01,7.98,199.99,321.48,5.2,147.6084,7.772954,266.3546
200.01,7.97,199.99,21.1,3.58,224.9994,7.922817,264.6112
200.01,8.0,199.98,48.88,4.92,261.3985,7.866041,253.507
200.01,7.97,199.98,42.34,0.37,230.244,7.900111,232.9884
200.01,7.99,199.98,87.15,-2.57,229.038,7.933228,201.449
200.0,7.99,199.98,123.43,0.37,237.4025,7.887465,175.6221
200.0,8.0,199.99,138.37,5.44,257.1039,7.913322,136.2251
200.0,7.97,199.99,170.38,10.0,221.9276,7.760572,72.24823
199.99,7.98,199.99,91.41,3.86,272.1695,7.808439,198.5419
199.99,7.98,199.99,89.28,-0.14,240.9605,7.931637,200.8254
199.99,7.98,199.99,106.4,-4.41,221.9399,7.834735,193.7489
199.99,8.0,199.99,106.4,-3.67,224.147,7.826491,193.1355
199.99,7.97,199.99,63.72,1.67,247.701,7.926197,223.9209
199.99,7.98,199.99,25.3,5.4,236.3497,7.889033,277.5688
199.99,7.97,199.98,91.47,3.54,268.7376,7.865232,198.514
199.99,7.98,199.98,100.0,0.34,243.4867,7.882671,192.5
199.99,8.0,199.99,138.41,-5.0,213.4723,7.903729,184.5034
199.99,7.99,199.99,196.04,-5.0,193.9822,7.896929,180.2271
199.99,7.98,199.99,219.5,-5.0,186.4704,7.924776,184.162
199.99,7.98,199.99,215.24,-5.0,187.622,7.920814,183.0884
199.99,7.99,199.99,236.57,-3.13,177.5757,7.910205,185.5733
199.99,7.97,199.99,264.31,-5.0,179.0241,7.908928,198.1947
199.99,7.97,199.99,328.33,-2.87,185.3198,7.909047,223.7717
199.99,8.0,199.98,353.94,-2.33,196.9115,7.890215,230.0105
199.99,8.0,199.98,266.45,-5.0,179.027,7.906308,199.0125
199.99,8.0,199.98,215.23,-5.0,187.7134,7.900568,183.2144
199.99,7.98,199.98,204.54,-4.47,190.1601,7.80944,179.253
200.0,7.99,199.99,225.89,-5.0,184.679,7.897815,185.5262
200.0,7.98,199.99,221.79,-5.0,185.7641,7.920818,184.5466
200.0,8.0,199.99,243.13,-0.46,165.0322,7.93999,182.5833
200.0,7.98,199.99,241.0,-5.0,181.4594,7.919373,190.0555
200.0,7.99,199.99,302.88,0.07,164.2779,7.922198,223.0861
200.0,7.98,199.99,273.0,0.07,157.5698,7.94892,202.3922
200.0,7.99,199.99,249.53,-3.4,175.9659,7.960881,191.3381
200.0,8.0,199.99,219.65,-5.0,186.4136,7.901462,184.1585
200.0,8.0,199.99,172.69,-5.0,202.3883,7.903719,179.5664
200.0,7.98,199.99,108.67,-2.87,225.8115,7.918176,191.2553
200.0,7.99,199.99,70.26,0.87,244.6388,7.919334,216.1812
200.0,8.0,199.99,53.19,2.47,247.8056,7.863614,236.1686
200.0,8.0,199.99,80.94,2.74,261.1843,7.858716,209.9206
200.0,7.98,199.99,102.16,5.42,283.2267,7.910691,182.0025
200.0,8.0,199.99,97.89,2.75,261.3655,7.875159,191.5583
200.0,7.98,199.99,65.88,-0.18,237.1409,7.900904,216.7163
200.0,7.99,199.99,97.89,-3.65,224.7463,7.855496,196.4779
200.0,7.99,199.99,176.86,-5.0,200.8121,7.928863,179.3449
200.0,7.98,199.99,213.13,-5.0,188.2767,7.923118,182.6847
200.0,7.98,199.99,266.48,-0.73,162.0752,7.910157,197.8893
200.0,7.99,199.99,243.0,-5.0,181.1976,7.897933,190.8038
200.0,7.97,199.99,260.08,-5.0,179.3309,7.912532,196.734
200.0,7.98,199.99,334.77,-5.0,191.2179,7.917687,219.1849
200.0,8.0,199.99,336.51,-4.22,190.8664,7.886453,221.5172
200.0,7.98,199.99,306.63,-3.4,179.6232,7.952396,215.4713
200.01,7.99,199.99,302.37,0.33,162.3366,7.893,224.1033
200.01,7.99,199.99,278.9,3.27,134.0611,7.8746,210.669
200.01,7.99,199.99,295.97,0.07,162.009,7.924921,218.8201
200.01,7.99,199.99,345.05,-5.0,194.5469,7.896026,220.4548
200.01,8.0,199.99,357.86,-3.4,198.8827,7.933431,225.6064
200.01,7.98,199.99,57.61,-0.73,231.7061,7.909488,220.4886
200.01,7.98,199.98,102.44,-4.47,222.4179,7.812803,195.3284
200.0,7.97,199.98,134.44,-1.0,226.0166,7.865477,174.6963
200.01,7.98,199.99,202.75,5.94,164.8066,7.797311,116.4295
200.01,8.0,199.99,202.75,5.4,167.1326,7.867989,121.4336
200.01,7.97,199.99,164.34,-0.46,210.7179,7.953996,162.8545
200.01,7.97,199.99,196.35,-3.4,193.118,7.94063,175.9092
200.01,8.0,199.99,236.76,-3.12,178.0559,7.925245,185.7823
200.01,7.97,199.99,294.39,-5.0,181.3279,7.911923,208.8019
200.01,8.0,199.99,294.38,-5.0,181.3744,7.902717,208.7047
200.01,7.99,199.99,262.37,-3.67,176.3265,7.957403,196.914
200.01,8.0,199.99,191.96,2.47,187.8116,7.862684,141.4729
200.01,7.98,199.99,168.47,5.4,217.3837,7.881156,116.3836
200.01,7.97,199.99,162.06,2.47,218.78,7.874682,143.0402
200.01,7.98,199.99,204.75,0.33,181.711,7.883429,159.7957
200.01,7.97,199.99,187.68,3.53,191.0993,7.867062,131.8143
200.01,8.0,199.99,185.54,9.67,188.0901,7.749163,74.07671
200.01,7.99,199.99,151.39,10.0,262.4526,7.741029,86.19067
200.01,8.0,200.0,145.0,10.0,274.7679,7.746107,93.8018
200.0,8.0,200.0,162.07,9.2,237.9938,7.697532,83.65826
200.0,7.98,200.0,179.14,2.8,201.2517,7.791343,136.4573
200.0,8.0,200.0,236.76,5.73,125.9706,7.826093,151.0763
200.0,7.99,200.0,275.17,2.0,143.8203,7.842896,204.9505
200.0,7.98,199.99,305.06,-2.8,177.4761,7.945388,215.5108
200.0,7.99,200.0,358.39,-1.8,199.1949,7.934899,231.7377
200.0,7.99,200.0,49.61,5.14,263.2449,7.82576,253.6927
200.0,7.98,200.0,45.34,7.8,276.8311,7.831097,275.9758
200.0,7.99,200.0,88.02,5.14,282.9119,7.827653,202.8123
200.0,7.97,200.0,83.77,-0.73,237.1536,7.906063,203.9695
